0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:39 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:39 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:39 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:39 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:59 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6287
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:59 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:59 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:59 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:16:59 +0900] "GET /jspstudy2/model2/ajax/exchange.do HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:17:01 +0900] "GET /jspstudy2/model2/member/main.me HTTP/1.1" 200 6287
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:17:01 +0900] "GET /jspstudy2/model2/member/picture/ HTTP/1.1" 404 855
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:17:01 +0900] "GET /jspstudy2/model2/ajax/graph.do HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [30/Dec/2020:10:17:01 +0900] "GET /jspstudy2/model2/ajax/exchange2.do HTTP/1.1" 200 733
